fid,InputID,TargetID,Distance,Busstops_Count_Pointsdensity,Company_Count_Pointsdensity,Daily_Count_Pointsdensity,Green_Count_Densitypoints,Hospital_Count_Pointsdensity,Restuarant_Count_Pointsdensity,Sample_Count_Pointsdensity,Shops_Count_Pointsdensity,Subway_Count_Pointsdensity,Merged_pm25mean,Merged_pm10mean,Merged_no2mean,Merged_so2mean
"34","420115005000",1325A,34505.8460365685,5.63404120259014e-07,2.18490866149228e-06,3.29797533810155e-07,4.12246917262693e-08,2.06123458631347e-07,7.55786014981605e-08,6.87078195437822e-08,7.55786014981605e-08,0,,,,
"35","420115005000",1330A,20487.94801655,5.63404120259014e-07,2.18490866149228e-06,3.29797533810155e-07,4.12246917262693e-08,2.06123458631347e-07,7.55786014981605e-08,6.87078195437822e-08,7.55786014981605e-08,0,,,,
"36","420115005000",1327A,35901.1507885289,5.63404120259014e-07,2.18490866149228e-06,3.29797533810155e-07,4.12246917262693e-08,2.06123458631347e-07,7.55786014981605e-08,6.87078195437822e-08,7.55786014981605e-08,0,,,,
"37","420115005000",1331A,40448.0280602245,5.63404120259014e-07,2.18490866149228e-06,3.29797533810155e-07,4.12246917262693e-08,2.06123458631347e-07,7.55786014981605e-08,6.87078195437822e-08,7.55786014981605e-08,0,,,,
"38","420115005000",1326A,29972.2445064642,5.63404120259014e-07,2.18490866149228e-06,3.29797533810155e-07,4.12246917262693e-08,2.06123458631347e-07,7.55786014981605e-08,6.87078195437822e-08,7.55786014981605e-08,0,,,,
"39","420115005000",1329A,39671.9975890471,5.63404120259014e-07,2.18490866149228e-06,3.29797533810155e-07,4.12246917262693e-08,2.06123458631347e-07,7.55786014981605e-08,6.87078195437822e-08,7.55786014981605e-08,0,,,,
"40","420115005000",1328A,28118.7821397221,5.63404120259014e-07,2.18490866149228e-06,3.29797533810155e-07,4.12246917262693e-08,2.06123458631347e-07,7.55786014981605e-08,6.87078195437822e-08,7.55786014981605e-08,0,,,,
"41","420116002000",1333A,31260.8747695127,2.81816530725295e-07,4.09914953782248e-07,2.92064404569852e-07,5.63633061450591e-08,2.40825035347071e-07,6.66111799896153e-08,1.0760267536784e-07,6.66111799896153e-08,0,,,,
"42","420116002000",1334A,73427.983984334,2.81816530725295e-07,4.09914953782248e-07,2.92064404569852e-07,5.63633061450591e-08,2.40825035347071e-07,6.66111799896153e-08,1.0760267536784e-07,6.66111799896153e-08,0,,,,
"43","420116002000",1332A,45074.0171993696,2.81816530725295e-07,4.09914953782248e-07,2.92064404569852e-07,5.63633061450591e-08,2.40825035347071e-07,6.66111799896153e-08,1.0760267536784e-07,6.66111799896153e-08,0,,,,
"44","420116002000",1325A,37070.3147589035,2.81816530725295e-07,4.09914953782248e-07,2.92064404569852e-07,5.63633061450591e-08,2.40825035347071e-07,6.66111799896153e-08,1.0760267536784e-07,6.66111799896153e-08,0,,,,
"45","420116002000",1330A,47758.4938974268,2.81816530725295e-07,4.09914953782248e-07,2.92064404569852e-07,5.63633061450591e-08,2.40825035347071e-07,6.66111799896153e-08,1.0760267536784e-07,6.66111799896153e-08,0,,,,
"46","420116002000",1327A,33018.7095961237,2.81816530725295e-07,4.09914953782248e-07,2.92064404569852e-07,5.63633061450591e-08,2.40825035347071e-07,6.66111799896153e-08,1.0760267536784e-07,6.66111799896153e-08,0,,,,
"47","420116002000",1331A,33548.5407438689,2.81816530725295e-07,4.09914953782248e-07,2.92064404569852e-07,5.63633061450591e-08,2.40825035347071e-07,6.66111799896153e-08,1.0760267536784e-07,6.66111799896153e-08,0,,,,
"48","420116002000",1326A,38091.612557193,2.81816530725295e-07,4.09914953782248e-07,2.92064404569852e-07,5.63633061450591e-08,2.40825035347071e-07,6.66111799896153e-08,1.0760267536784e-07,6.66111799896153e-08,0,,,,
"49","420116002000",1329A,35069.0962490975,2.81816530725295e-07,4.09914953782248e-07,2.92064404569852e-07,5.63633061450591e-08,2.40825035347071e-07,6.66111799896153e-08,1.0760267536784e-07,6.66111799896153e-08,0,,,,
"50","420116002000",1328A,41065.780790995,2.81816530725295e-07,4.09914953782248e-07,2.92064404569852e-07,5.63633061450591e-08,2.40825035347071e-07,6.66111799896153e-08,1.0760267536784e-07,6.66111799896153e-08,0,,,,
"51","420112002000",1333A,10737.6251616241,6.67230199885512e-07,1.73245736110624e-06,1.63881101726266e-07,1.28763722784923e-07,1.87292687687161e-07,8.19405508631331e-08,1.05352136824028e-07,8.19405508631331e-08,0,,,,
"52","420112002000",1334A,51549.7612866462,6.67230199885512e-07,1.73245736110624e-06,1.63881101726266e-07,1.28763722784923e-07,1.87292687687161e-07,8.19405508631331e-08,1.05352136824028e-07,8.19405508631331e-08,0,,,,
"53","420112002000",1332A,34206.0842893712,6.67230199885512e-07,1.73245736110624e-06,1.63881101726266e-07,1.28763722784923e-07,1.87292687687161e-07,8.19405508631331e-08,1.05352136824028e-07,8.19405508631331e-08,0,,,,
"54","420112002000",1325A,27265.0057368831,6.67230199885512e-07,1.73245736110624e-06,1.63881101726266e-07,1.28763722784923e-07,1.87292687687161e-07,8.19405508631331e-08,1.05352136824028e-07,8.19405508631331e-08,0,,,,
"55","420112002000",1330A,29564.2580542368,6.67230199885512e-07,1.73245736110624e-06,1.63881101726266e-07,1.28763722784923e-07,1.87292687687161e-07,8.19405508631331e-08,1.05352136824028e-07,8.19405508631331e-08,0,,,,
"56","420112002000",1327A,21213.5391169888,6.67230199885512e-07,1.73245736110624e-06,1.63881101726266e-07,1.28763722784923e-07,1.87292687687161e-07,8.19405508631331e-08,1.05352136824028e-07,8.19405508631331e-08,0,,,,
"57","420112002000",1331A,27593.945919114,6.67230199885512e-07,1.73245736110624e-06,1.63881101726266e-07,1.28763722784923e-07,1.87292687687161e-07,8.19405508631331e-08,1.05352136824028e-07,8.19405508631331e-08,0,,,,
"58","420112002000",1326A,22773.3227396294,6.67230199885512e-07,1.73245736110624e-06,1.63881101726266e-07,1.28763722784923e-07,1.87292687687161e-07,8.19405508631331e-08,1.05352136824028e-07,8.19405508631331e-08,0,,,,
"59","420112002000",1329A,28970.7284949918,6.67230199885512e-07,1.73245736110624e-06,1.63881101726266e-07,1.28763722784923e-07,1.87292687687161e-07,8.19405508631331e-08,1.05352136824028e-07,8.19405508631331e-08,0,,,,
"60","420112002000",1328A,27411.0377650362,6.67230199885512e-07,1.73245736110624e-06,1.63881101726266e-07,1.28763722784923e-07,1.87292687687161e-07,8.19405508631331e-08,1.05352136824028e-07,8.19405508631331e-08,0,,,,
"61","420116015000",1333A,72946.6717741976,9.87440491527495e-08,5.8084734795735e-08,5.22762613161615e-08,2.55572833101234e-07,1.1616946959147e-07,4.6467787836588e-08,4.6467787836588e-08,4.6467787836588e-08,0,,,,
"62","420116015000",1334A,112702.842309715,9.87440491527495e-08,5.8084734795735e-08,5.22762613161615e-08,2.55572833101234e-07,1.1616946959147e-07,4.6467787836588e-08,4.6467787836588e-08,4.6467787836588e-08,0,,,,
"63","420116015000",1332A,85207.4409045707,9.87440491527495e-08,5.8084734795735e-08,5.22762613161615e-08,2.55572833101234e-07,1.1616946959147e-07,4.6467787836588e-08,4.6467787836588e-08,4.6467787836588e-08,0,,,,
"64","420116015000",1325A,77436.2246483409,9.87440491527495e-08,5.8084734795735e-08,5.22762613161615e-08,2.55572833101234e-07,1.1616946959147e-07,4.6467787836588e-08,4.6467787836588e-08,4.6467787836588e-08,0,,,,
"65","420116015000",1330A,89784.8400754182,9.87440491527495e-08,5.8084734795735e-08,5.22762613161615e-08,2.55572833101234e-07,1.1616946959147e-07,4.6467787836588e-08,4.6467787836588e-08,4.6467787836588e-08,0,,,,
"66","420116015000",1327A,74335.2356536689,9.87440491527495e-08,5.8084734795735e-08,5.22762613161615e-08,2.55572833101234e-07,1.1616946959147e-07,4.6467787836588e-08,4.6467787836588e-08,4.6467787836588e-08,0,,,,
"67","420116015000",1331A,72738.948343238,9.87440491527495e-08,5.8084734795735e-08,5.22762613161615e-08,2.55572833101234e-07,1.1616946959147e-07,4.6467787836588e-08,4.6467787836588e-08,4.6467787836588e-08,0,,,,
"68","420116015000",1326A,79888.7771386367,9.87440491527495e-08,5.8084734795735e-08,5.22762613161615e-08,2.55572833101234e-07,1.1616946959147e-07,4.6467787836588e-08,4.6467787836588e-08,4.6467787836588e-08,0,,,,
"69","420116015000",1329A,74089.7216418703,9.87440491527495e-08,5.8084734795735e-08,5.22762613161615e-08,2.55572833101234e-07,1.1616946959147e-07,4.6467787836588e-08,4.6467787836588e-08,4.6467787836588e-08,0,,,,
"70","420116015000",1328A,82400.3782159189,9.87440491527495e-08,5.8084734795735e-08,5.22762613161615e-08,2.55572833101234e-07,1.1616946959147e-07,4.6467787836588e-08,4.6467787836588e-08,4.6467787836588e-08,0,,,,
"71","420116003000",1333A,24323.2976446681,1.90544541363086e-06,3.03380973678656e-06,1.38384303783246e-06,3.19348393345953e-08,9.47400233592995e-07,1.80964089562707e-07,2.23543875342167e-07,1.80964089562707e-07,0,,,,
"72","420116003000",1334A,68201.7952092897,1.90544541363086e-06,3.03380973678656e-06,1.38384303783246e-06,3.19348393345953e-08,9.47400233592995e-07,1.80964089562707e-07,2.23543875342167e-07,1.80964089562707e-07,0,,,,
"73","420116003000",1332A,32760.4367607808,1.90544541363086e-06,3.03380973678656e-06,1.38384303783246e-06,3.19348393345953e-08,9.47400233592995e-07,1.80964089562707e-07,2.23543875342167e-07,1.80964089562707e-07,0,,,,
"74","420116003000",1325A,24806.5367025161,1.90544541363086e-06,3.03380973678656e-06,1.38384303783246e-06,3.19348393345953e-08,9.47400233592995e-07,1.80964089562707e-07,2.23543875342167e-07,1.80964089562707e-07,0,,,,
"75","420116003000",1330A,37697.5311409592,1.90544541363086e-06,3.03380973678656e-06,1.38384303783246e-06,3.19348393345953e-08,9.47400233592995e-07,1.80964089562707e-07,2.23543875342167e-07,1.80964089562707e-07,0,,,,
"76","420116003000",1327A,21448.7438172228,1.90544541363086e-06,3.03380973678656e-06,1.38384303783246e-06,3.19348393345953e-08,9.47400233592995e-07,1.80964089562707e-07,2.23543875342167e-07,1.80964089562707e-07,0,,,,
"77","420116003000",1331A,20958.2033615166,1.90544541363086e-06,3.03380973678656e-06,1.38384303783246e-06,3.19348393345953e-08,9.47400233592995e-07,1.80964089562707e-07,2.23543875342167e-07,1.80964089562707e-07,0,,,,
"78","420116003000",1326A,27278.9988217492,1.90544541363086e-06,3.03380973678656e-06,1.38384303783246e-06,3.19348393345953e-08,9.47400233592995e-07,1.80964089562707e-07,2.23543875342167e-07,1.80964089562707e-07,0,,,,
"79","420116003000",1329A,22469.3293012387,1.90544541363086e-06,3.03380973678656e-06,1.38384303783246e-06,3.19348393345953e-08,9.47400233592995e-07,1.80964089562707e-07,2.23543875342167e-07,1.80964089562707e-07,0,,,,
"80","420116003000",1328A,29502.3673497842,1.90544541363086e-06,3.03380973678656e-06,1.38384303783246e-06,3.19348393345953e-08,9.47400233592995e-07,1.80964089562707e-07,2.23543875342167e-07,1.80964089562707e-07,0,,,,
"81","420116013000",1333A,31082.6173605014,2.11182533080274e-06,7.36531674014534e-06,2.04664553664216e-06,1.43395547153272e-07,1.06894862423348e-06,2.73755135474429e-07,1.82503423649619e-07,2.73755135474429e-07,5.21438353284626e-08,,,,
"82","420116013000",1334A,72606.5773522246,2.11182533080274e-06,7.36531674014534e-06,2.04664553664216e-06,1.43395547153272e-07,1.06894862423348e-06,2.73755135474429e-07,1.82503423649619e-07,2.73755135474429e-07,5.21438353284626e-08,,,,
"83","420116013000",1332A,23511.0055774778,2.11182533080274e-06,7.36531674014534e-06,2.04664553664216e-06,1.43395547153272e-07,1.06894862423348e-06,2.73755135474429e-07,1.82503423649619e-07,2.73755135474429e-07,5.21438353284626e-08,,,,
"84","420116013000",1325A,17552.9444795025,2.11182533080274e-06,7.36531674014534e-06,2.04664553664216e-06,1.43395547153272e-07,1.06894862423348e-06,2.73755135474429e-07,1.82503423649619e-07,2.73755135474429e-07,5.21438353284626e-08,,,,
"85","420116013000",1330A,35883.0080974601,2.11182533080274e-06,7.36531674014534e-06,2.04664553664216e-06,1.43395547153272e-07,1.06894862423348e-06,2.73755135474429e-07,1.82503423649619e-07,2.73755135474429e-07,5.21438353284626e-08,,,,
"86","420116013000",1327A,18915.4227174038,2.11182533080274e-06,7.36531674014534e-06,2.04664553664216e-06,1.43395547153272e-07,1.06894862423348e-06,2.73755135474429e-07,1.82503423649619e-07,2.73755135474429e-07,5.21438353284626e-08,,,,
"87","420116013000",1331A,11465.573826674,2.11182533080274e-06,7.36531674014534e-06,2.04664553664216e-06,1.43395547153272e-07,1.06894862423348e-06,2.73755135474429e-07,1.82503423649619e-07,2.73755135474429e-07,5.21438353284626e-08,,,,
"88","420116013000",1326A,25434.6178702834,2.11182533080274e-06,7.36531674014534e-06,2.04664553664216e-06,1.43395547153272e-07,1.06894862423348e-06,2.73755135474429e-07,1.82503423649619e-07,2.73755135474429e-07,5.21438353284626e-08,,,,
"89","420116013000",1329A,12161.6957490166,2.11182533080274e-06,7.36531674014534e-06,2.04664553664216e-06,1.43395547153272e-07,1.06894862423348e-06,2.73755135474429e-07,1.82503423649619e-07,2.73755135474429e-07,5.21438353284626e-08,,,,
"90","420116013000",1328A,24571.2729569605,2.11182533080274e-06,7.36531674014534e-06,2.04664553664216e-06,1.43395547153272e-07,1.06894862423348e-06,2.73755135474429e-07,1.82503423649619e-07,2.73755135474429e-07,5.21438353284626e-08,,,,
"91","420116004000",1333A,44638.8062380183,5.78786619638892e-07,4.69581597065516e-07,1.41966529345389e-07,1.69267784988732e-07,1.96569040632076e-07,5.46025112866879e-08,9.28242691873694e-08,5.46025112866879e-08,0,,,,
"92","420116004000",1334A,87640.2083491226,5.78786619638892e-07,4.69581597065516e-07,1.41966529345389e-07,1.69267784988732e-07,1.96569040632076e-07,5.46025112866879e-08,9.28242691873694e-08,5.46025112866879e-08,0,,,,
"93","420116004000",1332A,53219.0160017198,5.78786619638892e-07,4.69581597065516e-07,1.41966529345389e-07,1.69267784988732e-07,1.96569040632076e-07,5.46025112866879e-08,9.28242691873694e-08,5.46025112866879e-08,0,,,,
"94","420116004000",1325A,45565.1557484899,5.78786619638892e-07,4.69581597065516e-07,1.41966529345389e-07,1.69267784988732e-07,1.96569040632076e-07,5.46025112866879e-08,9.28242691873694e-08,5.46025112866879e-08,0,,,,
"95","420116004000",1330A,59396.9705086216,5.78786619638892e-07,4.69581597065516e-07,1.41966529345389e-07,1.69267784988732e-07,1.96569040632076e-07,5.46025112866879e-08,9.28242691873694e-08,5.46025112866879e-08,0,,,,
"96","420116004000",1327A,42982.0116813273,5.78786619638892e-07,4.69581597065516e-07,1.41966529345389e-07,1.69267784988732e-07,1.96569040632076e-07,5.46025112866879e-08,9.28242691873694e-08,5.46025112866879e-08,0,,,,
"97","420116004000",1331A,40672.804833552,5.78786619638892e-07,4.69581597065516e-07,1.41966529345389e-07,1.69267784988732e-07,1.96569040632076e-07,5.46025112866879e-08,9.28242691873694e-08,5.46025112866879e-08,0,,,,
"98","420116004000",1326A,48978.9429451645,5.78786619638892e-07,4.69581597065516e-07,1.41966529345389e-07,1.69267784988732e-07,1.96569040632076e-07,5.46025112866879e-08,9.28242691873694e-08,5.46025112866879e-08,0,,,,
"99","420116004000",1329A,41999.9045492268,5.78786619638892e-07,4.69581597065516e-07,1.41966529345389e-07,1.69267784988732e-07,1.96569040632076e-07,5.46025112866879e-08,9.28242691873694e-08,5.46025112866879e-08,0,,,,
"100","420116004000",1328A,50945.9555815113,5.78786619638892e-07,4.69581597065516e-07,1.41966529345389e-07,1.69267784988732e-07,1.96569040632076e-07,5.46025112866879e-08,9.28242691873694e-08,5.46025112866879e-08,0,,,,
"101","420106015000",1333A,21034.647024152,4.14675785696436e-05,4.40865835319369e-05,9.03556711991182e-05,1.30950248114664e-06,7.33321389442119e-05,1.00395190221242e-05,4.3650082704888e-06,1.00395190221242e-05,8.73001654097761e-07,,,,
"102","420106015000",1334A,49766.1959684827,4.14675785696436e-05,4.40865835319369e-05,9.03556711991182e-05,1.30950248114664e-06,7.33321389442119e-05,1.00395190221242e-05,4.3650082704888e-06,1.00395190221242e-05,8.73001654097761e-07,,,,
"103","420106015000",1332A,7108.6827973268,4.14675785696436e-05,4.40865835319369e-05,9.03556711991182e-05,1.30950248114664e-06,7.33321389442119e-05,1.00395190221242e-05,4.3650082704888e-06,1.00395190221242e-05,8.73001654097761e-07,,,,
"104","420106015000",1325A,8950.6259591945,4.14675785696436e-05,4.40865835319369e-05,9.03556711991182e-05,1.30950248114664e-06,7.33321389442119e-05,1.00395190221242e-05,4.3650082704888e-06,1.00395190221242e-05,8.73001654097761e-07,,,,
"105","420106015000",1330A,10795.2503530519,4.14675785696436e-05,4.40865835319369e-05,9.03556711991182e-05,1.30950248114664e-06,7.33321389442119e-05,1.00395190221242e-05,4.3650082704888e-06,1.00395190221242e-05,8.73001654097761e-07,,,,
"106","420106015000",1327A,10659.1632087259,4.14675785696436e-05,4.40865835319369e-05,9.03556711991182e-05,1.30950248114664e-06,7.33321389442119e-05,1.00395190221242e-05,4.3650082704888e-06,1.00395190221242e-05,8.73001654097761e-07,,,,
"107","420106015000",1331A,15041.6515441173,4.14675785696436e-05,4.40865835319369e-05,9.03556711991182e-05,1.30950248114664e-06,7.33321389442119e-05,1.00395190221242e-05,4.3650082704888e-06,1.00395190221242e-05,8.73001654097761e-07,,,,
"108","420106015000",1326A,7010.52209981825,4.14675785696436e-05,4.40865835319369e-05,9.03556711991182e-05,1.30950248114664e-06,7.33321389442119e-05,1.00395190221242e-05,4.3650082704888e-06,1.00395190221242e-05,8.73001654097761e-07,,,,
"109","420106015000",1329A,14554.6367332563,4.14675785696436e-05,4.40865835319369e-05,9.03556711991182e-05,1.30950248114664e-06,7.33321389442119e-05,1.00395190221242e-05,4.3650082704888e-06,1.00395190221242e-05,8.73001654097761e-07,,,,
"110","420106015000",1328A,2589.54380020109,4.14675785696436e-05,4.40865835319369e-05,9.03556711991182e-05,1.30950248114664e-06,7.33321389442119e-05,1.00395190221242e-05,4.3650082704888e-06,1.00395190221242e-05,8.73001654097761e-07,,,,
"111","420106001000",1333A,17375.321180398,3.34630231212917e-05,7.44670091994943e-05,3.67621944149402e-05,6.28413579742568e-07,1.97950277618909e-05,2.35655092403463e-06,2.60791635593166e-05,2.35655092403463e-06,1.57103394935642e-07,,,,
"112","420106001000",1334A,52315.1321424931,3.34630231212917e-05,7.44670091994943e-05,3.67621944149402e-05,6.28413579742568e-07,1.97950277618909e-05,2.35655092403463e-06,2.60791635593166e-05,2.35655092403463e-06,1.57103394935642e-07,,,,
"113","420106001000",1332A,9682.77545350347,3.34630231212917e-05,7.44670091994943e-05,3.67621944149402e-05,6.28413579742568e-07,1.97950277618909e-05,2.35655092403463e-06,2.60791635593166e-05,2.35655092403463e-06,1.57103394935642e-07,,,,
"114","420106001000",1325A,4890.43853453554,3.34630231212917e-05,7.44670091994943e-05,3.67621944149402e-05,6.28413579742568e-07,1.97950277618909e-05,2.35655092403463e-06,2.60791635593166e-05,2.35655092403463e-06,1.57103394935642e-07,,,,
"115","420106001000",1330A,14548.5511158193,3.34630231212917e-05,7.44670091994943e-05,3.67621944149402e-05,6.28413579742568e-07,1.97950277618909e-05,2.35655092403463e-06,2.60791635593166e-05,2.35655092403463e-06,1.57103394935642e-07,,,,
"116","420106001000",1327A,4191.64688117605,3.34630231212917e-05,7.44670091994943e-05,3.67621944149402e-05,6.28413579742568e-07,1.97950277618909e-05,2.35655092403463e-06,2.60791635593166e-05,2.35655092403463e-06,1.57103394935642e-07,,,,
"117","420106001000",1331A,10289.6701544354,3.34630231212917e-05,7.44670091994943e-05,3.67621944149402e-05,6.28413579742568e-07,1.97950277618909e-05,2.35655092403463e-06,2.60791635593166e-05,2.35655092403463e-06,1.57103394935642e-07,,,,
"118","420106001000",1326A,4739.9452156519,3.34630231212917e-05,7.44670091994943e-05,3.67621944149402e-05,6.28413579742568e-07,1.97950277618909e-05,2.35655092403463e-06,2.60791635593166e-05,2.35655092403463e-06,1.57103394935642e-07,,,,
"119","420106001000",1329A,10389.5495159721,3.34630231212917e-05,7.44670091994943e-05,3.67621944149402e-05,6.28413579742568e-07,1.97950277618909e-05,2.35655092403463e-06,2.60791635593166e-05,2.35655092403463e-06,1.57103394935642e-07,,,,
"120","420106001000",1328A,3934.04689717189,3.34630231212917e-05,7.44670091994943e-05,3.67621944149402e-05,6.28413579742568e-07,1.97950277618909e-05,2.35655092403463e-06,2.60791635593166e-05,2.35655092403463e-06,1.57103394935642e-07,,,,
"121","420117102000",1333A,66794.0304056729,5.18361191554532e-08,5.01082485169381e-07,1.90065770236662e-07,6.91148255406042e-08,3.45574127703021e-07,1.38229651081208e-07,1.55508357466359e-07,1.38229651081208e-07,0,,,,
"122","420117102000",1334A,109420.308187302,5.18361191554532e-08,5.01082485169381e-07,1.90065770236662e-07,6.91148255406042e-08,3.45574127703021e-07,1.38229651081208e-07,1.55508357466359e-07,1.38229651081208e-07,0,,,,
"123","420117102000",1332A,57665.7638871674,5.18361191554532e-08,5.01082485169381e-07,1.90065770236662e-07,6.91148255406042e-08,3.45574127703021e-07,1.38229651081208e-07,1.55508357466359e-07,1.38229651081208e-07,0,,,,
"124","420117102000",1325A,53684.6323350937,5.18361191554532e-08,5.01082485169381e-07,1.90065770236662e-07,6.91148255406042e-08,3.45574127703021e-07,1.38229651081208e-07,1.55508357466359e-07,1.38229651081208e-07,0,,,,
"125","420117102000",1330A,72444.3640356745,5.18361191554532e-08,5.01082485169381e-07,1.90065770236662e-07,6.91148255406042e-08,3.45574127703021e-07,1.38229651081208e-07,1.55508357466359e-07,1.38229651081208e-07,0,,,,
"126","420117102000",1327A,55787.4613723157,5.18361191554532e-08,5.01082485169381e-07,1.90065770236662e-07,6.91148255406042e-08,3.45574127703021e-07,1.38229651081208e-07,1.55508357466359e-07,1.38229651081208e-07,0,,,,
"127","420117102000",1331A,47712.669245986,5.18361191554532e-08,5.01082485169381e-07,1.90065770236662e-07,6.91148255406042e-08,3.45574127703021e-07,1.38229651081208e-07,1.55508357466359e-07,1.38229651081208e-07,0,,,,
"128","420117102000",1326A,62246.7504765034,5.18361191554532e-08,5.01082485169381e-07,1.90065770236662e-07,6.91148255406042e-08,3.45574127703021e-07,1.38229651081208e-07,1.55508357466359e-07,1.38229651081208e-07,0,,,,
"129","420117102000",1329A,47914.1353133407,5.18361191554532e-08,5.01082485169381e-07,1.90065770236662e-07,6.91148255406042e-08,3.45574127703021e-07,1.38229651081208e-07,1.55508357466359e-07,1.38229651081208e-07,0,,,,
"130","420117102000",1328A,60820.1408331146,5.18361191554532e-08,5.01082485169381e-07,1.90065770236662e-07,6.91148255406042e-08,3.45574127703021e-07,1.38229651081208e-07,1.55508357466359e-07,1.38229651081208e-07,0,,,,
"131","420117003000",1333A,48891.6472153899,4.00443274647141e-08,5.93990857393259e-07,3.60398947182427e-07,1.60177309858856e-07,3.27028674295165e-07,1.33481091549047e-07,1.80199473591214e-07,1.33481091549047e-07,0,,,,
"132","420117003000",1334A,90913.3512981702,4.00443274647141e-08,5.93990857393259e-07,3.60398947182427e-07,1.60177309858856e-07,3.27028674295165e-07,1.33481091549047e-07,1.80199473591214e-07,1.33481091549047e-07,0,,,,
"133","420117003000",1332A,39350.0991468079,4.00443274647141e-08,5.93990857393259e-07,3.60398947182427e-07,1.60177309858856e-07,3.27028674295165e-07,1.33481091549047e-07,1.80199473591214e-07,1.33481091549047e-07,0,,,,
"134","420117003000",1325A,35026.9699458214,4.00443274647141e-08,5.93990857393259e-07,3.60398947182427e-07,1.60177309858856e-07,3.27028674295165e-07,1.33481091549047e-07,1.80199473591214e-07,1.33481091549047e-07,0,,,,
"135","420117003000",1330A,53769.5872066625,4.00443274647141e-08,5.93990857393259e-07,3.60398947182427e-07,1.60177309858856e-07,3.27028674295165e-07,1.33481091549047e-07,1.80199473591214e-07,1.33481091549047e-07,0,,,,
"136","420117003000",1327A,37174.901821338,4.00443274647141e-08,5.93990857393259e-07,3.60398947182427e-07,1.60177309858856e-07,3.27028674295165e-07,1.33481091549047e-07,1.80199473591214e-07,1.33481091549047e-07,0,,,,
"137","420117003000",1331A,29037.497273433,4.00443274647141e-08,5.93990857393259e-07,3.60398947182427e-07,1.60177309858856e-07,3.27028674295165e-07,1.33481091549047e-07,1.80199473591214e-07,1.33481091549047e-07,0,,,,
"138","420117003000",1326A,43588.9443126135,4.00443274647141e-08,5.93990857393259e-07,3.60398947182427e-07,1.60177309858856e-07,3.27028674295165e-07,1.33481091549047e-07,1.80199473591214e-07,1.33481091549047e-07,0,,,,
"139","420117003000",1329A,29267.7639480596,4.00443274647141e-08,5.93990857393259e-07,3.60398947182427e-07,1.60177309858856e-07,3.27028674295165e-07,1.33481091549047e-07,1.80199473591214e-07,1.33481091549047e-07,0,,,,
"140","420117003000",1328A,42164.2343481417,4.00443274647141e-08,5.93990857393259e-07,3.60398947182427e-07,1.60177309858856e-07,3.27028674295165e-07,1.33481091549047e-07,1.80199473591214e-07,1.33481091549047e-07,0,,,,
"141","420117006000",1333A,73714.6767840649,1.5290011809821e-08,3.36380259816061e-07,1.83480141717852e-07,3.05800236196419e-08,2.14060165337494e-07,1.14675088573657e-07,1.75835135812941e-07,1.14675088573657e-07,0,,,,
"142","420117006000",1334A,115422.332088866,1.5290011809821e-08,3.36380259816061e-07,1.83480141717852e-07,3.05800236196419e-08,2.14060165337494e-07,1.14675088573657e-07,1.75835135812941e-07,1.14675088573657e-07,0,,,,
"143","420117006000",1332A,61739.5911311712,1.5290011809821e-08,3.36380259816061e-07,1.83480141717852e-07,3.05800236196419e-08,2.14060165337494e-07,1.14675088573657e-07,1.75835135812941e-07,1.14675088573657e-07,0,,,,
"144","420117006000",1325A,58772.5125410067,1.5290011809821e-08,3.36380259816061e-07,1.83480141717852e-07,3.05800236196419e-08,2.14060165337494e-07,1.14675088573657e-07,1.75835135812941e-07,1.14675088573657e-07,0,,,,
"145","420117006000",1330A,77560.8422066863,1.5290011809821e-08,3.36380259816061e-07,1.83480141717852e-07,3.05800236196419e-08,2.14060165337494e-07,1.14675088573657e-07,1.75835135812941e-07,1.14675088573657e-07,0,,,,
"146","420117006000",1327A,61619.2969480196,1.5290011809821e-08,3.36380259816061e-07,1.83480141717852e-07,3.05800236196419e-08,2.14060165337494e-07,1.14675088573657e-07,1.75835135812941e-07,1.14675088573657e-07,0,,,,
"147","420117006000",1331A,53043.9723644395,1.5290011809821e-08,3.36380259816061e-07,1.83480141717852e-07,3.05800236196419e-08,2.14060165337494e-07,1.14675088573657e-07,1.75835135812941e-07,1.14675088573657e-07,0,,,,
"148","420117006000",1326A,67824.0867979416,1.5290011809821e-08,3.36380259816061e-07,1.83480141717852e-07,3.05800236196419e-08,2.14060165337494e-07,1.14675088573657e-07,1.75835135812941e-07,1.14675088573657e-07,0,,,,
"149","420117006000",1329A,53006.3372774686,1.5290011809821e-08,3.36380259816061e-07,1.83480141717852e-07,3.05800236196419e-08,2.14060165337494e-07,1.14675088573657e-07,1.75835135812941e-07,1.14675088573657e-07,0,,,,
"150","420117006000",1328A,65824.7866839551,1.5290011809821e-08,3.36380259816061e-07,1.83480141717852e-07,3.05800236196419e-08,2.14060165337494e-07,1.14675088573657e-07,1.75835135812941e-07,1.14675088573657e-07,0,,,,
"151","420117002000",1333A,45086.8852446125,1.56168067955469e-06,2.30116810414133e-06,2.09683605261081e-06,1.80006807300696e-07,1.31356318841049e-06,2.18927198068414e-07,3.35688370371568e-07,2.18927198068414e-07,2.91902930757886e-08,,,,
