wkt_geom,fid,InputID,TargetID,Distance,Busstops_Count_Pointsdensity,Company_Count_Pointsdensity,Daily_Count_Pointsdensity,Green_Count_Densitypoints,Hospital_Count_Pointsdensity,Restuarant_Count_Pointsdensity,Sample_Count_Pointsdensity,Shops_Count_Pointsdensity,Subway_Count_Pointsdensity,Merged_pm25mean,Merged_pm10mean,Merged_no2mean,Merged_so2mean,Education_Count_Pointsdensity,Carroads_Roadensity
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.60761921894541615 30.50214451754484912))",1495,4.20111E+11,1330A,38354.30295,1.18E-06,1.61E-06,6.21E-07,2.07E-08,6.21E-07,1.04E-07,6.21E-08,1.04E-07,0,53.73972603,83.9260274,53.43013699,8.753424658,7.25E-07,4.493
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.60761921894541615 30.50214451754484912))",1494,4.20111E+11,1325A,25964.13658,1.18E-06,1.61E-06,6.21E-07,2.07E-08,6.21E-07,1.04E-07,6.21E-08,1.04E-07,0,48.41369863,81.10958904,37.9260274,,7.25E-07,4.493
"MultiPoint ((114.3843389999999971 30.51554900000000004),(114.60761921894541615 30.50214451754484912))",1493,4.20111E+11,1332A,21484.17312,1.18E-06,1.61E-06,6.21E-07,2.07E-08,6.21E-07,1.04E-07,6.21E-08,1.04E-07,0,53.69041096,101.7643836,48.03835616,10.86027397,7.25E-07,4.493
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.60761921894541615 30.50214451754484912))",1492,4.20111E+11,1334A,76402.05971,1.18E-06,1.61E-06,6.21E-07,2.07E-08,6.21E-07,1.04E-07,6.21E-08,1.04E-07,0,46.75616438,69.62739726,20.14794521,8.797260274,7.25E-07,4.493
"MultiPoint ((114.39685199999999554 30.61899500000000174),(114.60761921894541615 30.50214451754484912))",1499,4.20111E+11,1329A,24014.50993,1.18E-06,1.61E-06,6.21E-07,2.07E-08,6.21E-07,1.04E-07,6.21E-08,1.04E-07,0,61.99726027,95.99452055,50.93972603,9.561643836,7.25E-07,4.493
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.60761921894541615 30.50214451754484912))",1498,4.20111E+11,1326A,34041.31423,1.18E-06,1.61E-06,6.21E-07,2.07E-08,6.21E-07,1.04E-07,6.21E-08,1.04E-07,0,49.46027397,84.0739726,51.39452055,9.263013699,7.25E-07,4.493
"MultiPoint ((114.38645699999999295 30.62975099999999884),(114.60761921894541615 30.50214451754484912))",1497,4.20111E+11,1331A,25500.78496,1.18E-06,1.61E-06,6.21E-07,2.07E-08,6.21E-07,1.04E-07,6.21E-08,1.04E-07,0,48.38082192,83.90410959,55.10958904,8.465753425,7.25E-07,4.493
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.60761921894541615 30.50214451754484912))",1496,4.20111E+11,1327A,32097.49894,1.18E-06,1.61E-06,6.21E-07,2.07E-08,6.21E-07,1.04E-07,6.21E-08,1.04E-07,0,51.30958904,94.24657534,49.78356164,9.367123288,7.25E-07,4.493
"MultiPoint ((114.00879671544427651 30.429487222850927),(114.3843389999999971 30.51554900000000004))",1503,4.20114E+11,1332A,37302.52777,1.15E-06,5.24E-06,1.28E-06,5.75E-08,8.53E-07,8.63E-08,2.68E-07,8.63E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,6.71E-07,7.869
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.00879671544427651 30.429487222850927))",1502,4.20114E+11,1334A,20016.76079,1.15E-06,5.24E-06,1.28E-06,5.75E-08,8.53E-07,8.63E-08,2.68E-07,8.63E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,6.71E-07,7.869
"MultiPoint ((114.00879671544427651 30.429487222850927),(114.13591800000000376 30.62591507000000135))",1501,4.20114E+11,1333A,24960.89886,1.15E-06,5.24E-06,1.28E-06,5.75E-08,8.53E-07,8.63E-08,2.68E-07,8.63E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,6.71E-07,7.869
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.60761921894541615 30.50214451754484912))",1500,4.20111E+11,1328A,29264.0769,1.18E-06,1.61E-06,6.21E-07,2.07E-08,6.21E-07,1.04E-07,6.21E-08,1.04E-07,0,48.89315068,85.85753425,55.48219178,11.33150685,7.25E-07,4.493
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.38240556192121744 30.56541109678079238))",1475,4.20106E+11,1330A,19805.70681,4.28E-06,1.01E-06,2.65E-07,5.56E-06,4.41E-07,4.41E-08,5.29E-07,4.41E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,1.68E-06,24.615
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.38240556192121744 30.56541109678079238))",1474,4.20106E+11,1325A,3366.50799,4.28E-06,1.01E-06,2.65E-07,5.56E-06,4.41E-07,4.41E-08,5.29E-07,4.41E-08,0,48.41369863,81.10958904,37.9260274,,1.68E-06,24.615
"MultiPoint ((114.38240556192121744 30.56541109678079238),(114.3843389999999971 30.51554900000000004))",1473,4.20106E+11,1332A,5530.904524,4.28E-06,1.01E-06,2.65E-07,5.56E-06,4.41E-07,4.41E-08,5.29E-07,4.41E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,1.68E-06,24.615
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.38240556192121744 30.56541109678079238))",1472,4.20106E+11,1334A,58601.62483,4.28E-06,1.01E-06,2.65E-07,5.56E-06,4.41E-07,4.41E-08,5.29E-07,4.41E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,1.68E-06,24.615
"MultiPoint ((114.38240556192121744 30.56541109678079238),(114.39685199999999554 30.61899500000000174))",1479,4.20106E+11,1329A,6099.883761,4.28E-06,1.01E-06,2.65E-07,5.56E-06,4.41E-07,4.41E-08,5.29E-07,4.41E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,1.68E-06,24.615
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.38240556192121744 30.56541109678079238))",1478,4.20106E+11,1326A,11961.50841,4.28E-06,1.01E-06,2.65E-07,5.56E-06,4.41E-07,4.41E-08,5.29E-07,4.41E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,1.68E-06,24.615
"MultiPoint ((114.38240556192121744 30.56541109678079238),(114.38645699999999295 30.62975099999999884))",1477,4.20106E+11,1331A,7143.461937,4.28E-06,1.01E-06,2.65E-07,5.56E-06,4.41E-07,4.41E-08,5.29E-07,4.41E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,1.68E-06,24.615
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.38240556192121744 30.56541109678079238))",1476,4.20106E+11,1327A,9490.969627,4.28E-06,1.01E-06,2.65E-07,5.56E-06,4.41E-07,4.41E-08,5.29E-07,4.41E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,1.68E-06,24.615
"MultiPoint ((114.3843389999999971 30.51554900000000004),(114.4470518281253959 30.62654053335576521))",1483,4.20107E+11,1332A,13696.68154,1.09E-06,6.51E-06,1.20E-06,0,6.77E-07,1.04E-07,0,1.04E-07,0,53.69041096,101.7643836,48.03835616,10.86027397,6.77E-07,21.298
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.4470518281253959 30.62654053335576521))",1482,4.20107E+11,1334A,67277.17667,1.09E-06,6.51E-06,1.20E-06,0,6.77E-07,1.04E-07,0,1.04E-07,0,46.75616438,69.62739726,20.14794521,8.797260274,6.77E-07,21.298
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.4470518281253959 30.62654053335576521))",1481,4.20107E+11,1333A,29829.94438,1.09E-06,6.51E-06,1.20E-06,0,6.77E-07,1.04E-07,0,1.04E-07,0,54.12328767,89.73424658,46.28493151,8.276712329,6.77E-07,21.298
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.38240556192121744 30.56541109678079238))",1480,4.20106E+11,1328A,8210.559995,4.28E-06,1.01E-06,2.65E-07,5.56E-06,4.41E-07,4.41E-08,5.29E-07,4.41E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,1.68E-06,24.615
"MultiPoint ((114.38645699999999295 30.62975099999999884),(114.4470518281253959 30.62654053335576521))",1487,4.20107E+11,1331A,5820.291317,1.09E-06,6.51E-06,1.20E-06,0,6.77E-07,1.04E-07,0,1.04E-07,0,48.38082192,83.90410959,55.10958904,8.465753425,6.77E-07,21.298
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.4470518281253959 30.62654053335576521))",1486,4.20107E+11,1327A,14703.09468,1.09E-06,6.51E-06,1.20E-06,0,6.77E-07,1.04E-07,0,1.04E-07,0,51.30958904,94.24657534,49.78356164,9.367123288,6.77E-07,21.298
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.4470518281253959 30.62654053335576521))",1485,4.20107E+11,1330A,28799.43504,1.09E-06,6.51E-06,1.20E-06,0,6.77E-07,1.04E-07,0,1.04E-07,0,53.73972603,83.9260274,53.43013699,8.753424658,6.77E-07,21.298
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.4470518281253959 30.62654053335576521))",1484,4.20107E+11,1325A,10200.56043,1.09E-06,6.51E-06,1.20E-06,0,6.77E-07,1.04E-07,0,1.04E-07,0,48.41369863,81.10958904,37.9260274,,6.77E-07,21.298
"MultiPoint ((114.19552248892384227 30.65089862647813135),(114.21022589999999752 30.46695070000000172))",1075,4.20112E+11,1330A,20441.55197,8.27E-06,1.01E-05,4.18E-06,3.57E-06,2.67E-06,1.29E-06,1.20E-06,1.29E-06,9.22E-08,53.73972603,83.9260274,53.43013699,8.753424658,3.93E-06,52.81
"MultiPoint ((114.19552248892384227 30.65089862647813135),(114.35354139999999745 30.58268419999999921))",1074,4.20112E+11,1325A,16933.93695,8.27E-06,1.01E-05,4.18E-06,3.57E-06,2.67E-06,1.29E-06,1.20E-06,1.29E-06,9.22E-08,48.41369863,81.10958904,37.9260274,,3.93E-06,52.81
"MultiPoint ((114.19552248892384227 30.65089862647813135),(114.3843389999999971 30.51554900000000004))",1073,4.20112E+11,1332A,23519.21533,8.27E-06,1.01E-05,4.18E-06,3.57E-06,2.67E-06,1.29E-06,1.20E-06,1.29E-06,9.22E-08,53.69041096,101.7643836,48.03835616,10.86027397,3.93E-06,52.81
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.19552248892384227 30.65089862647813135))",1072,4.20112E+11,1334A,49783.41789,8.27E-06,1.01E-05,4.18E-06,3.57E-06,2.67E-06,1.29E-06,1.20E-06,1.29E-06,9.22E-08,46.75616438,69.62739726,20.14794521,8.797260274,3.93E-06,52.81
"MultiPoint ((114.19552248892384227 30.65089862647813135),(114.39685199999999554 30.61899500000000174))",1079,4.20112E+11,1329A,19622.08392,8.27E-06,1.01E-05,4.18E-06,3.57E-06,2.67E-06,1.29E-06,1.20E-06,1.29E-06,9.22E-08,61.99726027,95.99452055,50.93972603,9.561643836,3.93E-06,52.81
"MultiPoint ((114.19552248892384227 30.65089862647813135),(114.25827400000000011 30.55532499999999985))",1078,4.20112E+11,1326A,12185.17478,8.27E-06,1.01E-05,4.18E-06,3.57E-06,2.67E-06,1.29E-06,1.20E-06,1.29E-06,9.22E-08,49.46027397,84.0739726,51.39452055,9.263013699,3.93E-06,52.81
"MultiPoint ((114.19552248892384227 30.65089862647813135),(114.38645699999999295 30.62975099999999884))",1077,4.20112E+11,1331A,18452.68479,8.27E-06,1.01E-05,4.18E-06,3.57E-06,2.67E-06,1.29E-06,1.20E-06,1.29E-06,9.22E-08,48.38082192,83.90410959,55.10958904,8.465753425,3.93E-06,52.81
"MultiPoint ((114.19552248892384227 30.65089862647813135),(114.29549799999999493 30.6063459999999985))",1076,4.20112E+11,1327A,10782.68102,8.27E-06,1.01E-05,4.18E-06,3.57E-06,2.67E-06,1.29E-06,1.20E-06,1.29E-06,9.22E-08,51.30958904,94.24657534,49.78356164,9.367123288,3.93E-06,52.81
"MultiPoint ((114.23910439066962397 30.64489645300026055),(114.3843389999999971 30.51554900000000004))",1083,4.20112E+11,1332A,19992.46409,3.87E-05,2.02E-05,4.27E-05,1.89E-06,2.67E-05,4.41E-06,8.19E-06,4.41E-06,6.30E-07,53.69041096,101.7643836,48.03835616,10.86027397,5.17E-05,138.235
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.23910439066962397 30.64489645300026055))",1082,4.20112E+11,1334A,52292.47079,3.87E-05,2.02E-05,4.27E-05,1.89E-06,2.67E-05,4.41E-06,8.19E-06,4.41E-06,6.30E-07,46.75616438,69.62739726,20.14794521,8.797260274,5.17E-05,138.235
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.23910439066962397 30.64489645300026055))",1081,4.20112E+11,1333A,10113.38555,3.87E-05,2.02E-05,4.27E-05,1.89E-06,2.67E-05,4.41E-06,8.19E-06,4.41E-06,6.30E-07,54.12328767,89.73424658,46.28493151,8.276712329,5.17E-05,138.235
"MultiPoint ((114.19552248892384227 30.65089862647813135),(114.30494500000000357 30.53393900000000016))",1080,4.20112E+11,1328A,16681.21279,8.27E-06,1.01E-05,4.18E-06,3.57E-06,2.67E-06,1.29E-06,1.20E-06,1.29E-06,9.22E-08,48.89315068,85.85753425,55.48219178,11.33150685,3.93E-06,52.81
"MultiPoint ((114.23910439066962397 30.64489645300026055),(114.38645699999999295 30.62975099999999884))",1087,4.20112E+11,1331A,14225.22168,3.87E-05,2.02E-05,4.27E-05,1.89E-06,2.67E-05,4.41E-06,8.19E-06,4.41E-06,6.30E-07,48.38082192,83.90410959,55.10958904,8.465753425,5.17E-05,138.235
"MultiPoint ((114.23910439066962397 30.64489645300026055),(114.29549799999999493 30.6063459999999985))",1086,4.20112E+11,1327A,6891.919426,3.87E-05,2.02E-05,4.27E-05,1.89E-06,2.67E-05,4.41E-06,8.19E-06,4.41E-06,6.30E-07,51.30958904,94.24657534,49.78356164,9.367123288,5.17E-05,138.235
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.23910439066962397 30.64489645300026055))",1085,4.20112E+11,1330A,19921.02131,3.87E-05,2.02E-05,4.27E-05,1.89E-06,2.67E-05,4.41E-06,8.19E-06,4.41E-06,6.30E-07,53.73972603,83.9260274,53.43013699,8.753424658,5.17E-05,138.235
"MultiPoint ((114.23910439066962397 30.64489645300026055),(114.35354139999999745 30.58268419999999921))",1084,4.20112E+11,1325A,12960.56091,3.87E-05,2.02E-05,4.27E-05,1.89E-06,2.67E-05,4.41E-06,8.19E-06,4.41E-06,6.30E-07,48.41369863,81.10958904,37.9260274,,5.17E-05,138.235
"MultiPoint ((114.22271705480480364 30.58916917440900107),(114.39685199999999554 30.61899500000000174))",1059,4.20104E+11,1329A,17023.16067,2.90E-05,5.66E-05,3.42E-05,8.62E-07,2.04E-05,5.46E-06,4.60E-06,5.46E-06,8.62E-07,61.99726027,95.99452055,50.93972603,9.561643836,2.01E-05,131.36
"MultiPoint ((114.22271705480480364 30.58916917440900107),(114.25827400000000011 30.55532499999999985))",1058,4.20104E+11,1326A,5070.704719,2.90E-05,5.66E-05,3.42E-05,8.62E-07,2.04E-05,5.46E-06,4.60E-06,5.46E-06,8.62E-07,49.46027397,84.0739726,51.39452055,9.263013699,2.01E-05,131.36
"MultiPoint ((114.22271705480480364 30.58916917440900107),(114.38645699999999295 30.62975099999999884))",1057,4.20104E+11,1331A,16333.08511,2.90E-05,5.66E-05,3.42E-05,8.62E-07,2.04E-05,5.46E-06,4.60E-06,5.46E-06,8.62E-07,48.38082192,83.90410959,55.10958904,8.465753425,2.01E-05,131.36
"MultiPoint ((114.22271705480480364 30.58916917440900107),(114.29549799999999493 30.6063459999999985))",1056,4.20104E+11,1327A,7234.996313,2.90E-05,5.66E-05,3.42E-05,8.62E-07,2.04E-05,5.46E-06,4.60E-06,5.46E-06,8.62E-07,51.30958904,94.24657534,49.78356164,9.367123288,2.01E-05,131.36
"MultiPoint ((114.23733115976030206 30.58048005068339847),(114.3843389999999971 30.51554900000000004))",1063,4.20104E+11,1332A,15836.22542,4.29E-05,9.92E-05,5.71E-05,3.76E-07,4.74E-05,6.01E-06,2.52E-05,6.01E-06,7.52E-07,53.69041096,101.7643836,48.03835616,10.86027397,3.72E-05,152.632
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.23733115976030206 30.58048005068339847))",1062,4.20104E+11,1334A,47605.0324,4.29E-05,9.92E-05,5.71E-05,3.76E-07,4.74E-05,6.01E-06,2.52E-05,6.01E-06,7.52E-07,46.75616438,69.62739726,20.14794521,8.797260274,3.72E-05,152.632
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.23733115976030206 30.58048005068339847))",1061,4.20104E+11,1333A,10952.28459,4.29E-05,9.92E-05,5.71E-05,3.76E-07,4.74E-05,6.01E-06,2.52E-05,6.01E-06,7.52E-07,54.12328767,89.73424658,46.28493151,8.276712329,3.72E-05,152.632
"MultiPoint ((114.22271705480480364 30.58916917440900107),(114.30494500000000357 30.53393900000000016))",1060,4.20104E+11,1328A,9986.17421,2.90E-05,5.66E-05,3.42E-05,8.62E-07,2.04E-05,5.46E-06,4.60E-06,5.46E-06,8.62E-07,48.89315068,85.85753425,55.48219178,11.33150685,2.01E-05,131.36
"MultiPoint ((114.23733115976030206 30.58048005068339847),(114.38645699999999295 30.62975099999999884))",1067,4.20104E+11,1331A,15308.20576,4.29E-05,9.92E-05,5.71E-05,3.76E-07,4.74E-05,6.01E-06,2.52E-05,6.01E-06,7.52E-07,48.38082192,83.90410959,55.10958904,8.465753425,3.72E-05,152.632
"MultiPoint ((114.23733115976030206 30.58048005068339847),(114.29549799999999493 30.6063459999999985))",1066,4.20104E+11,1327A,6272.465305,4.29E-05,9.92E-05,5.71E-05,3.76E-07,4.74E-05,6.01E-06,2.52E-05,6.01E-06,7.52E-07,51.30958904,94.24657534,49.78356164,9.367123288,3.72E-05,152.632
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.23733115976030206 30.58048005068339847))",1065,4.20104E+11,1330A,12852.05182,4.29E-05,9.92E-05,5.71E-05,3.76E-07,4.74E-05,6.01E-06,2.52E-05,6.01E-06,7.52E-07,53.73972603,83.9260274,53.43013699,8.753424658,3.72E-05,152.632
"MultiPoint ((114.23733115976030206 30.58048005068339847),(114.35354139999999745 30.58268419999999921))",1064,4.20104E+11,1325A,11149.41435,4.29E-05,9.92E-05,5.71E-05,3.76E-07,4.74E-05,6.01E-06,2.52E-05,6.01E-06,7.52E-07,48.41369863,81.10958904,37.9260274,,3.72E-05,152.632
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.19552248892384227 30.65089862647813135))",1071,4.20112E+11,1333A,6349.774093,8.27E-06,1.01E-05,4.18E-06,3.57E-06,2.67E-06,1.29E-06,1.20E-06,1.29E-06,9.22E-08,54.12328767,89.73424658,46.28493151,8.276712329,3.93E-06,52.81
"MultiPoint ((114.23733115976030206 30.58048005068339847),(114.30494500000000357 30.53393900000000016))",1070,4.20104E+11,1328A,8288.765578,4.29E-05,9.92E-05,5.71E-05,3.76E-07,4.74E-05,6.01E-06,2.52E-05,6.01E-06,7.52E-07,48.89315068,85.85753425,55.48219178,11.33150685,3.72E-05,152.632
"MultiPoint ((114.23733115976030206 30.58048005068339847),(114.39685199999999554 30.61899500000000174))",1069,4.20104E+11,1329A,15882.88664,4.29E-05,9.92E-05,5.71E-05,3.76E-07,4.74E-05,6.01E-06,2.52E-05,6.01E-06,7.52E-07,61.99726027,95.99452055,50.93972603,9.561643836,3.72E-05,152.632
"MultiPoint ((114.23733115976030206 30.58048005068339847),(114.25827400000000011 30.55532499999999985))",1068,4.20104E+11,1326A,3437.081272,4.29E-05,9.92E-05,5.71E-05,3.76E-07,4.74E-05,6.01E-06,2.52E-05,6.01E-06,7.52E-07,49.46027397,84.0739726,51.39452055,9.263013699,3.72E-05,152.632
"MultiPoint ((114.20942428113066569 30.59430721628264394),(114.3843389999999971 30.51554900000000004))",1043,4.20104E+11,1332A,18917.63143,3.95E-05,6.78E-05,4.44E-05,2.14E-07,3.22E-05,4.07E-06,4.87E-05,4.07E-06,6.43E-07,53.69041096,101.7643836,48.03835616,10.86027397,3.69E-05,111.492
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.20942428113066569 30.59430721628264394))",1042,4.20104E+11,1334A,46450.37138,3.95E-05,6.78E-05,4.44E-05,2.14E-07,3.22E-05,4.07E-06,4.87E-05,4.07E-06,6.43E-07,46.75616438,69.62739726,20.14794521,8.797260274,3.69E-05,111.492
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.20942428113066569 30.59430721628264394))",1041,4.20104E+11,1333A,7871.543201,3.95E-05,6.78E-05,4.44E-05,2.14E-07,3.22E-05,4.07E-06,4.87E-05,4.07E-06,6.43E-07,54.12328767,89.73424658,46.28493151,8.276712329,3.69E-05,111.492
"MultiPoint ((114.20281413779115098 30.61548525922799158),(114.30494500000000357 30.53393900000000016))",1040,4.20104E+11,1328A,13330.75348,2.48E-05,9.16E-05,1.76E-05,8.90E-06,1.51E-05,3.26E-06,4.35E-06,3.26E-06,0,48.89315068,85.85753425,55.48219178,11.33150685,1.32E-05,142.179
"MultiPoint ((114.20942428113066569 30.59430721628264394),(114.38645699999999295 30.62975099999999884))",1047,4.20104E+11,1331A,17424.28556,3.95E-05,6.78E-05,4.44E-05,2.14E-07,3.22E-05,4.07E-06,4.87E-05,4.07E-06,6.43E-07,48.38082192,83.90410959,55.10958904,8.465753425,3.69E-05,111.492
"MultiPoint ((114.20942428113066569 30.59430721628264394),(114.29549799999999493 30.6063459999999985))",1046,4.20104E+11,1327A,8361.693799,3.95E-05,6.78E-05,4.44E-05,2.14E-07,3.22E-05,4.07E-06,4.87E-05,4.07E-06,6.43E-07,51.30958904,94.24657534,49.78356164,9.367123288,3.69E-05,111.492
"MultiPoint ((114.20942428113066569 30.59430721628264394),(114.21022589999999752 30.46695070000000172))",1045,4.20104E+11,1330A,14119.13554,3.95E-05,6.78E-05,4.44E-05,2.14E-07,3.22E-05,4.07E-06,4.87E-05,4.07E-06,6.43E-07,53.73972603,83.9260274,53.43013699,8.753424658,3.69E-05,111.492
"MultiPoint ((114.20942428113066569 30.59430721628264394),(114.35354139999999745 30.58268419999999921))",1044,4.20104E+11,1325A,13882.47726,3.95E-05,6.78E-05,4.44E-05,2.14E-07,3.22E-05,4.07E-06,4.87E-05,4.07E-06,6.43E-07,48.41369863,81.10958904,37.9260274,,3.69E-05,111.492
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.22271705480480364 30.58916917440900107))",1051,4.20104E+11,1333A,9266.876611,2.90E-05,5.66E-05,3.42E-05,8.62E-07,2.04E-05,5.46E-06,4.60E-06,5.46E-06,8.62E-07,54.12328767,89.73424658,46.28493151,8.276712329,2.01E-05,131.36
"MultiPoint ((114.20942428113066569 30.59430721628264394),(114.30494500000000357 30.53393900000000016))",1050,4.20104E+11,1328A,11347.53392,3.95E-05,6.78E-05,4.44E-05,2.14E-07,3.22E-05,4.07E-06,4.87E-05,4.07E-06,6.43E-07,48.89315068,85.85753425,55.48219178,11.33150685,3.69E-05,111.492
"MultiPoint ((114.20942428113066569 30.59430721628264394),(114.39685199999999554 30.61899500000000174))",1049,4.20104E+11,1329A,18180.39348,3.95E-05,6.78E-05,4.44E-05,2.14E-07,3.22E-05,4.07E-06,4.87E-05,4.07E-06,6.43E-07,61.99726027,95.99452055,50.93972603,9.561643836,3.69E-05,111.492
"MultiPoint ((114.20942428113066569 30.59430721628264394),(114.25827400000000011 30.55532499999999985))",1048,4.20104E+11,1326A,6374.527883,3.95E-05,6.78E-05,4.44E-05,2.14E-07,3.22E-05,4.07E-06,4.87E-05,4.07E-06,6.43E-07,49.46027397,84.0739726,51.39452055,9.263013699,3.69E-05,111.492
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.22271705480480364 30.58916917440900107))",1055,4.20104E+11,1330A,13602.2389,2.90E-05,5.66E-05,3.42E-05,8.62E-07,2.04E-05,5.46E-06,4.60E-06,5.46E-06,8.62E-07,53.73972603,83.9260274,53.43013699,8.753424658,2.01E-05,131.36
"MultiPoint ((114.22271705480480364 30.58916917440900107),(114.35354139999999745 30.58268419999999921))",1054,4.20104E+11,1325A,12568.52177,2.90E-05,5.66E-05,3.42E-05,8.62E-07,2.04E-05,5.46E-06,4.60E-06,5.46E-06,8.62E-07,48.41369863,81.10958904,37.9260274,,2.01E-05,131.36
"MultiPoint ((114.22271705480480364 30.58916917440900107),(114.3843389999999971 30.51554900000000004))",1053,4.20104E+11,1332A,17523.88193,2.90E-05,5.66E-05,3.42E-05,8.62E-07,2.04E-05,5.46E-06,4.60E-06,5.46E-06,8.62E-07,53.69041096,101.7643836,48.03835616,10.86027397,2.01E-05,131.36
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.22271705480480364 30.58916917440900107))",1052,4.20104E+11,1334A,47078.17683,2.90E-05,5.66E-05,3.42E-05,8.62E-07,2.04E-05,5.46E-06,4.60E-06,5.46E-06,8.62E-07,46.75616438,69.62739726,20.14794521,8.797260274,2.01E-05,131.36
"MultiPoint ((114.185694078218134 30.59503666511865916),(114.38645699999999295 30.62975099999999884))",1027,4.20104E+11,1331A,19631.7466,2.30E-05,2.57E-05,4.06E-05,1.81E-07,2.63E-05,3.99E-06,7.07E-06,3.99E-06,1.81E-07,48.38082192,83.90410959,55.10958904,8.465753425,2.01E-05,89.03
